_step,_runtime,lm_eval_before_temp=0.0/exact_match_strict_match,lm_eval_before_temp=0.0/exact_match_flexible_extract,_timestamp,lm_eval_before_temp=0.316/exact_match_flexible_extract,lm_eval_before_temp=0.316/exact_match_strict_match,lm_eval_before_temp=1.0/exact_match_flexible_extract,lm_eval_before_temp=1.0/exact_match_strict_match,eval/loss,train/num_input_tokens_seen,eval/num_tokens,eval/model_preparation_time,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,train/global_step,eval_before/eval_model_preparation_time,eval_before/eval_samples_per_second,eval_before/eval_runtime,eval_before/eval_steps_per_second,eval_before/eval_loss,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/train_tokens_per_second,train/learning_rate,train/epoch,eval_after/eval_model_preparation_time,eval_after/eval_steps_per_second,eval_after/eval_samples_per_second,eval_after/eval_runtime,eval_after/eval_loss,lm_eval_after_temp=0.0/exact_match_flexible_extract,lm_eval_after_temp=0.0/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_strict_match,run_id,model_fitting_iteration
62,3726.40166201,,,1754309816.9300334,,,,,0.4643821716308594,2115844.0,1773384.0,0.0079,1.383,44.017,0.8751210115457836,27.4666,145.0,,,,,,,,,,,,7.634710743801653,,,,,,,,,,,,1mcbn57f,0
56,3377.452645539,,,1754309467.9810205,,,,,0.5565392374992371,1898046.0,1590994.0,0.0079,1.383,44.0,0.8496964918939691,27.477,130.0,,,,,,,,,,,,6.846280991735537,,,,,,,,,,,,1mcbn57f,0
63,3816.875471772,,,1754309907.403908,,,,,,2188500.0,,,,,,,150.0,,,,,,0.8623385656625032,1835009.0,16.3081,144.0,638.779,1.2358235294117648e-05,7.899173553719009,,,,,,,,,,,,1mcbn57f,0
65,3934.303902009,,,1754310024.8322875,,,,,,2260088.0,,,,,,,155.0,,,,,,0.8840728405934231,1895018.0,13.6257,154.0,637.813,1.2772941176470588e-05,8.158677685950414,,,,,,,,,,,,1mcbn57f,0
66,3961.820790905,,,1754310052.3491755,,,,,0.3991919457912445,2260088.0,1895018.0,0.0079,1.382,43.955,0.8927805580590901,27.5054,155.0,,,,,,,,,,,,8.158677685950414,,,,,,,,,,,,1mcbn57f,0
67,4051.157029447,,,1754310141.6851735,,,,,,2334240.0,,,,,,,160.0,,,,,,0.893695867434144,1957890.0,12.5934,197.0,637.71,1.318764705882353e-05,8.423140495867768,,,,,,,,,,,,1mcbn57f,0
68,4078.666241369,,,1754310169.194548,,,,,0.3714844286441803,2334240.0,1957890.0,0.0079,1.382,43.965,0.9011493011524803,27.499,160.0,,,,,,,,,,,,8.423140495867768,,,,,,,,,,,,1mcbn57f,0
69,4167.052060012,,,1754310257.5804944,,,,,,2407894.0,,,,,,,165.0,,,,,,0.8944571062922477,2019457.0,12.5124,184.0,637.643,1.360235294117647e-05,8.687603305785125,,,,,,,,,,,,1mcbn57f,0
70,4194.556754479,,,1754310285.0850894,,,,,0.34674474596977234,2407894.0,2019457.0,0.0079,1.382,43.973,0.9081697103224302,27.4941,165.0,,,,,,,,,,,,8.687603305785125,,,,,,,,,,,,1mcbn57f,0
64,3844.344733037,,,1754309934.873094,,,,,0.43222928047180176,2188500.0,1835009.0,0.0079,1.384,44.029,0.8837617055365914,27.4589,150.0,,,,,,,,,,,,7.899173553719009,,,,,,,,,,,,1mcbn57f,0
37,2310.604094448,,,1754308401.1321585,,,,,,1241689.0,,,,,,,85.0,,,,,,0.794570603594184,1040871.0,25.4534,77.5,646.782,6.9670588235294125e-06,4.4760330578512395,,,,,,,,,,,,1mcbn57f,0
55,3349.965218051,,,1754309440.4936564,,,,,,1898046.0,,,,,,,130.0,,,,,,0.8338209733366966,1590994.0,19.6721,109.0,641.414,1.0699411764705883e-05,6.846280991735537,,,,,,,,,,,,1mcbn57f,0
53,3232.343689955,,,1754309322.872122,,,,,,1820962.0,,,,,,,125.0,,,,,,0.830904383957386,1527262.0,20.2041,99.5,640.837,1.028470588235294e-05,6.581818181818182,,,,,,,,,,,,1mcbn57f,0
39,2425.633329292,,,1754308516.1617322,,,,,,1314349.0,,,,,,,90.0,,,,,,0.7936087261885405,1102809.0,25.613,71.5,645.927,7.381764705882354e-06,4.740495867768595,,,,,,,,,,,,1mcbn57f,0
40,2453.089394449,,,1754308543.6177373,,,,,0.7582842111587524,1314349.0,1102809.0,0.0079,1.385,44.051,0.8013203300927815,27.4454,90.0,,,,,,,,,,,,4.740495867768595,,,,,,,,,,,,1mcbn57f,0
41,2539.432968496,,,1754308629.961307,,,,,,1384741.0,,,,,,,95.0,,,,,,0.7954448271708884,1161830.0,24.8307,77.5,644.478,7.796470588235295e-06,5.0,,,,,,,,,,,,1mcbn57f,0
42,2566.877245045,,,1754308657.40558,,,,,0.7388471961021423,1384741.0,1161830.0,0.0079,1.385,44.07,0.8055916256026218,27.4337,95.0,,,,,,,,,,,,5.0,,,,,,,,,,,,1mcbn57f,0
43,2655.625251715,,,1754308746.1534705,,,,,,1456363.0,,,,,,,100.0,,,,,,0.8045091859996318,1221779.0,23.6812,76.5,643.038,8.211176470588235e-06,5.264462809917355,,,,,,,,,,,,1mcbn57f,0
44,2683.087737894,,,1754308773.6160686,,,,,0.7176661491394043,1456363.0,1221779.0,0.0079,1.384,44.042,0.8098173706155074,27.4513,100.0,,,,,,,,,,,,5.264462809917355,,,,,,,,,,,,1mcbn57f,0
54,3259.798005294,,,1754309350.326398,,,,,0.5853778719902039,1820962.0,1527262.0,0.0079,1.385,44.053,0.8417172196664309,27.444,125.0,,,,,,,,,,,,6.581818181818182,,,,,,,,,,,,1mcbn57f,0
45,2769.37275439,,,1754308859.9010506,,,,,,1528813.0,,,,,,,105.0,,,,,,0.8064485356211663,1283559.0,23.5654,78.5,642.746,8.625882352941177e-06,5.528925619834711,,,,,,,,,,,,1mcbn57f,0
47,2884.538067763,,,1754308975.0662928,,,,,,1602925.0,,,,,,,110.0,,,,,,0.8120895877480507,1345838.0,22.7129,78.5,642.782,9.04058823529412e-06,5.793388429752066,,,,,,,,,,,,1mcbn57f,0
48,2912.008610868,,,1754309002.536977,,,,,0.6695406436920166,1602925.0,1345838.0,0.0079,1.384,44.027,0.8206044906064084,27.4605,110.0,,,,,,,,,,,,5.793388429752066,,,,,,,,,,,,1mcbn57f,0
49,3000.697236362,,,1754309091.225671,,,,,,1676634.0,,,,,,,115.0,,,,,,0.8150009641981428,1407381.0,21.593,81.0,642.416,9.455294117647058e-06,6.052892561983471,,,,,,,,,,,,1mcbn57f,0
50,3028.175860786,,,1754309118.704235,,,,,0.6452419757843018,1676634.0,1407381.0,0.0079,1.383,44.016,0.826316276663228,27.4671,115.0,,,,,,,,,,,,6.052892561983471,,,,,,,,,,,,1mcbn57f,0
51,3116.514461453,,,1754309207.0428607,,,,,,1747088.0,,,,,,,120.0,,,,,,0.8282301437109709,1465948.0,20.4061,101.5,640.967,9.87e-06,6.317355371900827,,,,,,,,,,,,1mcbn57f,0
52,3144.011611388,,,1754309234.539973,,,,,0.6153678297996521,1747088.0,1465948.0,0.0079,1.382,43.985,0.8337887400075009,27.4865,120.0,,,,,,,,,,,,6.317355371900827,,,,,,,,,,,,1mcbn57f,0
46,2796.815243583,,,1754308887.3436065,,,,,0.6948046088218689,1528813.0,1283559.0,0.0079,1.385,44.072,0.8146494030952454,27.4322,105.0,,,,,,,,,,,,5.528925619834711,,,,,,,,,,,,1mcbn57f,0
144,8305.915523632,,,1754314396.443859,,,,,0.05199945718050003,5100250.0,4282322.0,0.0079,1.383,43.996,0.9898623965288463,27.4795,350.0,,,,,,,,,,,,18.42314049586777,,,,,,,,,,,,1mcbn57f,0
145,8354.324012413,,,1754314444.8518624,,,,,,5174550.0,,,,,,,355.0,,,,,,0.9882174622267484,4343783.0,1.9353,139.0,649.782,1.41e-05,18.687603305785125,,,,,,,,,,,,1mcbn57f,0
146,8381.842455555,,,1754314472.3707883,,,,,0.05100342631340027,5174550.0,4343783.0,0.0079,1.381,43.949,0.9900402960024381,27.5089,355.0,,,,,,,,,,,,18.687603305785125,,,,,,,,,,,,1mcbn57f,0
33,2074.200037558,,,1754308164.728192,,,,,,1095612.0,,,,,,,75.0,,,,,,0.7884898997843266,918535.0,26.5418,76.0,650.836,6.13764705882353e-06,3.9520661157024795,,,,,,,,,,,,1mcbn57f,0
34,2101.673439584,,,1754308192.2018201,,,,,0.8134608864784241,1095612.0,918535.0,0.0079,1.384,44.022,0.7905538270347997,27.4634,75.0,,,,,,,,,,,,3.9520661157024795,,,,,,,,,,,,1mcbn57f,0
80,4973.305624557,,,1754300277.6420693,,,,,0.06194411963224411,2768027.0,2323660.0,0.0079,1.375,43.757,0.9877809270432121,27.6299,190.0,,,,,,,,,,,,10.0,,,,,,,,,,,,4s2y3lve,0
358,17656.737743642,,,1754312961.074261,,,,,0.04087628424167633,12890846.0,10824039.0,0.0079,1.369,43.543,0.9915383128743422,27.766,885.0,,,,,,,,,,,,46.58181818181818,,,,,,,,,,,,4s2y3lve,0
357,17628.961148725,,,1754312933.2977424,,,,,,12890846.0,,,,,,,885.0,,,,,,0.9902605574578047,10824039.0,1.4517,49.75,748.041,1.41e-05,46.58181818181818,,,,,,,,,,,,4s2y3lve,0
356,17579.607013196,,,1754312883.9435525,,,,,0.04068457707762718,12816428.0,10761908.0,0.0079,1.368,43.538,0.9914800414913579,27.7691,880.0,,,,,,,,,,,,46.317355371900824,,,,,,,,,,,,4s2y3lve,0
355,17551.827294516,,,1754312856.1638885,,,,,,12816428.0,,,,,,,880.0,,,,,,0.9913300681859255,10761908.0,1.3472,21.125,747.066,1.41e-05,46.317355371900824,,,,,,,,,,,,4s2y3lve,0
354,17455.096394515,,,1754312759.432895,,,,,0.04004650563001633,12742990.0,10700952.0,0.0079,1.373,43.699,0.9916583048669916,27.6665,875.0,,,,,,,,,,,,46.05289256198347,,,,,,,,,,,,4s2y3lve,0
353,17427.418164746,,,1754312731.754692,,,,,,12742990.0,,,,,,,875.0,,,,,,0.9905992734963727,10700952.0,1.3951,19.75,748.211,1.41e-05,46.05289256198347,,,,,,,,,,,,4s2y3lve,0
352,17327.838529825,,,1754312632.1750038,,,,,0.04034404456615448,12669756.0,10640122.0,0.0079,1.369,43.545,0.9916282688316546,27.7645,870.0,,,,,,,,,,,,45.79338842975206,,,,,,,,,,,,4s2y3lve,0
351,17300.063595104,,,1754312604.4000332,,,,,,12669756.0,,,,,,,870.0,,,,,,0.9900940455496311,10640122.0,1.4992,90.5,749.516,1.41e-05,45.79338842975206,,,,,,,,,,,,4s2y3lve,0
350,17250.446907625,,,1754312554.7834148,,,,,0.04086092486977577,12596628.0,10578437.0,0.0079,1.37,43.582,0.9914700483020983,27.7407,865.0,,,,,,,,,,,,45.52892561983471,,,,,,,,,,,,4s2y3lve,0
349,17222.695860418,,,1754312527.032442,,,,,,12596628.0,,,,,,,865.0,,,,,,0.9901051957160234,10578437.0,1.5054,64.0,748.616,1.41e-05,45.52892561983471,,,,,,,,,,,,4s2y3lve,0
348,17174.102163324,,,1754312478.4386501,,,,,0.04116957634687424,12524324.0,10516831.0,0.0079,1.373,43.681,0.9913302377650612,27.6779,860.0,,,,,,,,,,,,45.264462809917354,,,,,,,,,,,,4s2y3lve,0
347,17146.414021427,,,1754312450.7506258,,,,,,12524324.0,,,,,,,860.0,,,,,,0.990913600102067,10516831.0,1.3563,44.75,747.709,1.41e-05,45.264462809917354,,,,,,,,,,,,4s2y3lve,0
346,17047.05930973,,,1754312351.3958309,,,,,0.040489379316568375,12452442.0,10456470.0,0.0079,1.368,43.533,0.9914894354970831,27.7717,855.0,,,,,,,,,,,,45.0,,,,,,,,,,,,4s2y3lve,0
345,17019.276952455,,,1754312323.6135457,,,,,,12452442.0,,,,,,,855.0,,,,,,0.9901344840693626,10456470.0,1.4726,46.25,749.103,1.41e-05,45.0,,,,,,,,,,,,4s2y3lve,0
344,16969.680011022,,,1754312274.0165277,,,,,0.04078409820795059,12381263.0,10397320.0,0.0079,1.37,43.574,0.9915272671925394,27.7458,850.0,,,,,,,,,,,,44.740495867768594,,,,,,,,,,,,4s2y3lve,0
343,16941.923293097,,,1754312246.2597547,,,,,,12381263.0,,,,,,,850.0,,,,,,0.9901817336678504,10397320.0,1.4643,59.5,748.303,1.41e-05,44.740495867768594,,,,,,,,,,,,4s2y3lve,0
342,16892.289001807,,,1754312196.625552,,,,,0.04107313230633736,12305615.0,10334377.0,0.0079,1.372,43.65,0.9913860779059561,27.6975,845.0,,,,,,,,,,,,44.47603305785124,,,,,,,,,,,,4s2y3lve,0
8,590.842270113,,,1754295895.1787736,,,,,1.634928584098816,148590.0,124175.0,0.0079,1.378,43.837,0.6921699078459489,27.5794,10.0,,,,,,,,,,,,0.5289256198347108,,,,,,,,,,,,4s2y3lve,0
7,563.252424257,,,1754295867.588995,,,,,,148590.0,,,,,,,10.0,,,,,,0.6738152664154768,124175.0,59.1644,792.0,889.19,2.35e-06,0.5289256198347108,,,,,,,,,,,,4s2y3lve,0
6,476.302080525,,,1754295780.6385474,,,,,1.863980770111084,74062.0,62378.0,0.0079,1.193,37.97,0.6754076292640284,31.8411,5.0,,,,,,,,,,,,0.2644628099173554,,,,,,,,,,,,4s2y3lve,0
5,444.449698712,,,1754295748.7861936,,,,,,74062.0,,,,,,,5.0,,,,,,0.6701976533979177,62378.0,61.8113,1136.0,1533.245,1.0444444444444445e-06,0.2644628099173554,,,,,,,,,,,,4s2y3lve,0
4,395.854598579,,,1754295700.189035,,,,,,,,,,,,,0.0,0.0079,38.665,31.2683,1.215,1.9099127054214478,,,,,,,,,,,,,,,,,,,4s2y3lve,0
3,395.853334803,,,1754295700.188566,,,,,1.9099127054214478,0.0,0.0,0.0079,1.215,38.665,0.6732088609745628,31.2683,0.0,,,,,,,,,,,,,,,,,,,,,,,,4s2y3lve,0
359,17707.144912146,,,1754313011.4815059,,,,,,12964760.0,,,,,,,890.0,,,,,,0.9900319989770651,10886122.0,1.47,68.0,748.932,1.41e-05,46.84628099173554,,,,,,,,,,,,4s2y3lve,0
2,351.015661162,,,1754295655.352108,,,0.0281,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4s2y3lve,0
0,116.023659234,0.0,0.0223,1754295420.3598468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4s2y3lve,0
337,16659.372266917,,,1754311963.7087836,,,,,,12162152.0,,,,,,,835.0,,,,,,0.9899812150746584,10213196.0,1.529,62.75,747.831,1.41e-05,43.95206611570248,,,,,,,,,,,,4s2y3lve,0
338,16687.130843871,,,1754311991.4673452,,,,,0.04076458141207695,12162152.0,10213196.0,0.0079,1.369,43.571,0.9914981675775427,27.7477,835.0,,,,,,,,,,,,43.95206611570248,,,,,,,,,,,,4s2y3lve,0
339,16735.615027984,,,1754312039.9515538,,,,,,12233517.0,,,,,,,840.0,,,,,,0.9909461383606978,10273708.0,1.361,25.625,748.71,1.41e-05,44.211570247933885,,,,,,,,,,,,4s2y3lve,0
340,16763.300486625,,,1754312067.6367915,,,,,0.0406663715839386,12233517.0,10273708.0,0.0079,1.373,43.688,0.9915152537195306,27.6736,840.0,,,,,,,,,,,,44.211570247933885,,,,,,,,,,,,4s2y3lve,0
341,16864.581171649,,,1754312168.9176314,,,,,,12305615.0,,,,,,,845.0,,,,,,0.9908454652875662,10334377.0,1.413,46.75,747.224,1.41e-05,44.47603305785124,,,,,,,,,,,,4s2y3lve,0
1,233.716853138,,,1754295538.0533373,0.0339,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4s2y3lve,0
360,17734.932418485,,,1754313039.2689204,,,,,0.04103446751832962,12964760.0,10886122.0,0.0079,1.368,43.526,0.991493251762892,27.7768,890.0,,,,,,,,,,,,46.84628099173554,,,,,,,,,,,,4s2y3lve,0
361,17783.698418429,,,1754313088.034947,,,,,,13035363.0,,,,,,,895.0,,,,,,0.990328316475935,10945300.0,1.4792,46.75,749.695,1.41e-05,47.10578512396694,,,,,,,,,,,,4s2y3lve,0
362,17811.442611031,,,1754313115.779122,,,,,0.04082011058926582,13035363.0,10945300.0,0.0079,1.37,43.595,0.9915613657549808,27.7326,895.0,,,,,,,,,,,,47.10578512396694,,,,,,,,,,,,4s2y3lve,0
381,18603.984701359,,,1754313908.321281,,,,,,13764962.0,,,,,,,945.0,,,,,,0.9911113888025284,11558313.0,1.3768,36.25,755.991,1.41e-05,49.740495867768594,,,,,,,,,,,,4s2y3lve,0
382,18631.700388113,,,1754313936.0368953,,,,,0.040174197405576706,13764962.0,11558313.0,0.0079,1.372,43.638,0.9916031015546698,27.7055,945.0,,,,,,,,,,,,49.740495867768594,,,,,,,,,,,,4s2y3lve,0
383,18680.210496065,,,1754313984.5469816,,,,,,13836138.0,,,,,,,950.0,,,,,,0.9901851950937016,11618300.0,1.4406,33.25,756.732,1.41e-05,50.0,,,,,,,,,,,,4s2y3lve,0
384,18707.876334129,,,1754314012.212833,,,,,0.03974578157067299,13836138.0,11618300.0,0.0079,1.374,43.716,0.9916665742271825,27.6557,950.0,,,,,,,,,,,,50.0,,,,,,,,,,,,4s2y3lve,0
385,18809.052986636,,,1754314113.3894918,,,,,,13910336.0,,,,,,,955.0,,,,,,0.9913473084568978,11680091.0,1.3281,36.75,755.467,1.41e-05,50.264462809917354,,,,,,,,,,,,4s2y3lve,0
386,18836.838360625,,,1754314141.1748881,,,,,0.04001541808247566,13910336.0,11680091.0,0.0079,1.368,43.531,0.9915363788604736,27.7736,955.0,,,,,,,,,,,,50.264462809917354,,,,,,,,,,,,4s2y3lve,0
380,18555.034639993,,,1754313859.3711596,,,,,0.0402895025908947,13689254.0,11495747.0,0.0079,1.374,43.725,0.9915866051849566,27.6502,940.0,,,,,,,,,,,,49.47603305785124,,,,,,,,,,,,4s2y3lve,0
387,18886.925242191,,,1754314191.2617137,,,,,,13983076.0,,,,,,,960.0,,,,,,0.9903182595968246,11741048.0,1.4041,40.0,756.219,1.41e-05,50.52892561983471,,,,,,,,,,,,4s2y3lve,0
389,18964.477700235,,,1754314268.814198,,,,,,14056128.0,,,,,,,965.0,,,,,,0.9901853490620851,11803285.0,1.4687,38.5,756.995,1.41e-05,50.79338842975206,,,,,,,,,,,,4s2y3lve,0
390,18992.177312032,,,1754314296.5138278,,,,,0.040016379207372665,14056128.0,11803285.0,0.0079,1.372,43.663,0.9916051422294817,27.6893,965.0,,,,,,,,,,,,50.79338842975206,,,,,,,,,,,,4s2y3lve,0
391,19040.621125922,,,1754314344.9576974,,,,,,14128262.0,,,,,,,970.0,,,,,,0.9900152945214775,11862915.0,1.4333,37.25,757.772,1.41e-05,51.05289256198347,,,,,,,,,,,,4s2y3lve,0
392,19068.311027312,,,1754314372.6475224,,,,,0.04001458361744881,14128262.0,11862915.0,0.0079,1.373,43.681,0.991571821664509,27.6782,970.0,,,,,,,,,,,,51.05289256198347,,,,,,,,,,,,4s2y3lve,0
393,19118.456162602,,,1754314422.7927272,,,,,,14201732.0,,,,,,,975.0,,,,,,0.9912711292505264,11925015.0,1.3431,28.375,758.546,1.41e-05,51.317355371900824,,,,,,,,,,,,4s2y3lve,0
394,19146.187907725,,,1754314450.5244155,,,,,0.04088273271918297,14201732.0,11925015.0,0.0079,1.371,43.613,0.9914444669296867,27.7209,975.0,,,,,,,,,,,,51.317355371900824,,,,,,,,,,,,4s2y3lve,0
388,18914.651685877,,,1754314218.9882092,,,,,0.04058050736784935,13983076.0,11741048.0,0.0079,1.371,43.62,0.9914518437887493,27.7166,960.0,,,,,,,,,,,,50.52892561983471,,,,,,,,,,,,4s2y3lve,0
9,688.000736306,,,1754295992.3372893,,,,,,221700.0,,,,,,,15.0,,,,,,0.6962208706885576,185777.0,49.4912,556.0,759.623,3.6555555555555554e-06,0.7933884297520661,,,,,,,,,,,,4s2y3lve,0
379,18527.374082233,,,1754313831.7106793,,,,,,13689254.0,,,,,,,940.0,,,,,,0.9904218226671219,11495747.0,1.4342,34.5,755.01,1.41e-05,49.47603305785124,,,,,,,,,,,,4s2y3lve,0
377,18450.210791462,,,1754313754.547372,,,,,,13617814.0,,,,,,,935.0,,,,,,0.9906526883696295,11434843.0,1.3724,51.25,754.28,1.41e-05,49.211570247933885,,,,,,,,,,,,4s2y3lve,0
363,17860.584316426,,,1754313164.9206264,,,,,,13108397.0,,,,,,,900.0,,,,,,0.9908609759062529,11006918.0,1.4065,49.5,750.576,1.41e-05,47.3702479338843,,,,,,,,,,,,4s2y3lve,0
364,17888.375676617,,,1754313192.7121878,,,,,0.04052962362766266,13108397.0,11006918.0,0.0079,1.368,43.519,0.9915382658180437,27.7808,900.0,,,,,,,,,,,,47.3702479338843,,,,,,,,,,,,4s2y3lve,0
365,17937.623882654,,,1754313241.9601235,,,,,,13182607.0,,,,,,,905.0,,,,,,0.9906415358185768,11068792.0,1.4234,34.75,751.511,1.41e-05,47.634710743801655,,,,,,,,,,,,4s2y3lve,0
366,17965.394608192,,,1754313269.73112,,,,,0.04030817002058029,13182607.0,11068792.0,0.0079,1.369,43.551,0.9914864552648444,27.7604,905.0,,,,,,,,,,,,47.634710743801655,,,,,,,,,,,,4s2y3lve,0
367,18014.268909615,,,1754313318.6055124,,,,,,13257175.0,,,,,,,910.0,,,,,,0.9902487870305776,11130801.0,1.4547,71.0,752.474,1.41e-05,47.89917355371901,,,,,,,,,,,,4s2y3lve,0
368,18042.015238883,,,1754313346.3517394,,,,,0.04002022743225098,13257175.0,11130801.0,0.0079,1.37,43.589,0.9915912778753984,27.7362,910.0,,,,,,,,,,,,47.89917355371901,,,,,,,,,,,,4s2y3lve,0
378,18477.86922432,,,1754313782.205713,,,,,0.04042286053299904,13617814.0,11434843.0,0.0079,1.374,43.729,0.9915137745832142,27.6472,935.0,,,,,,,,,,,,49.211570247933885,,,,,,,,,,,,4s2y3lve,0
369,18141.734915447,,,1754313446.0714679,,,,,,13327577.0,,,,,,,915.0,,,,,,0.9912051281351952,11189963.0,1.3497,17.375,751.036,1.41e-05,48.158677685950416,,,,,,,,,,,,4s2y3lve,0
371,18218.73551651,,,1754313523.0721042,,,,,,13398521.0,,,,,,,920.0,,,,,,0.9902604959905148,11249566.0,1.4632,57.5,751.772,1.41e-05,48.42314049586777,,,,,,,,,,,,4s2y3lve,0
372,18246.500241785,,,1754313550.8367534,,,,,0.040534865111112595,13398521.0,11249566.0,0.0079,1.369,43.561,0.9915438294410706,27.7542,920.0,,,,,,,,,,,,48.42314049586777,,,,,,,,,,,,4s2y3lve,0
373,18296.040923493,,,1754313600.3773818,,,,,,13473185.0,,,,,,,925.0,,,,,,0.990279771015048,11312583.0,1.4234,30.0,752.696,1.41e-05,48.687603305785125,,,,,,,,,,,,4s2y3lve,0
374,18323.781149182,,,1754313628.1176527,,,,,0.040521249175071716,13473185.0,11312583.0,0.0079,1.37,43.598,0.9915463014652854,27.7304,925.0,,,,,,,,,,,,48.687603305785125,,,,,,,,,,,,4s2y3lve,0
375,18373.673238915,,,1754313678.0096126,,,,,,13546627.0,,,,,,,930.0,,,,,,0.9902649957686662,11374620.0,1.474,53.5,753.531,1.41e-05,48.95206611570248,,,,,,,,,,,,4s2y3lve,0
376,18401.375927809,,,1754313705.7124207,,,,,0.04068473353981972,13546627.0,11374620.0,0.0079,1.372,43.658,0.9915425495097512,27.6928,930.0,,,,,,,,,,,,48.95206611570248,,,,,,,,,,,,4s2y3lve,0
370,18169.483410358,,,1754313473.8199143,,,,,0.04020298272371292,13327577.0,11189963.0,0.0079,1.37,43.588,0.9915235842529097,27.7371,915.0,,,,,,,,,,,,48.158677685950416,,,,,,,,,,,,4s2y3lve,0
81,5065.858839698,,,1754300370.1951897,,,,,,2841495.0,,,,,,,195.0,,,,,,0.9874523691833019,2385418.0,2.0463,104.0,608.495,1.41e-05,10.264462809917354,,,,,,,,,,,,4s2y3lve,0
10,715.564755306,,,1754296019.9012756,,,,,1.3553590774536133,221700.0,185777.0,0.0079,1.379,43.878,0.7105428231389899,27.5535,15.0,,,,,,,,,,,,0.7933884297520661,,,,,,,,,,,,4s2y3lve,0
82,5093.522334531,,,1754300397.858814,,,,,0.059203699231147766,2841495.0,2385418.0,0.0079,1.374,43.721,0.9882681165870867,27.6525,195.0,,,,,,,,,,,,10.264462809917354,,,,,,,,,,,,4s2y3lve,0
49,3162.728391401,,,1754298467.0649517,,,,,,1676634.0,,,,,,,115.0,,,,,,0.9186385539686603,1407381.0,9.3914,145.0,606.031,1.41e-05,6.052892561983471,,,,,,,,,,,,4s2y3lve,0
50,3190.706894986,,,1754298495.0433888,,,,,0.23104633390903473,1676634.0,1407381.0,0.0079,1.359,43.229,0.9411604843641582,27.9671,115.0,,,,,,,,,,,,6.052892561983471,,,,,,,,,,,,4s2y3lve,0
51,3280.302798349,,,1754298584.639377,,,,,,1747088.0,,,,,,,120.0,,,,,,0.9436897847801446,1465948.0,7.001,258.0,605.753,1.41e-05,6.317355371900827,,,,,,,,,,,,4s2y3lve,0
52,3307.988714123,,,1754298612.3252158,,,,,0.20388084650039673,1747088.0,1465948.0,0.0079,1.373,43.685,0.9477242043143824,27.6754,120.0,,,,,,,,,,,,6.317355371900827,,,,,,,,,,,,4s2y3lve,0
53,3398.580173809,,,1754298702.916739,,,,,,1820962.0,,,,,,,125.0,,,,,,0.943687879294157,1527262.0,7.0376,227.0,606.495,1.41e-05,6.581818181818182,,,,,,,,,,,,4s2y3lve,0
54,3426.264522582,,,1754298730.6010323,,,,,0.18412858247756958,1820962.0,1527262.0,0.0079,1.373,43.688,0.9541451978056055,27.6736,125.0,,,,,,,,,,,,6.581818181818182,,,,,,,,,,,,4s2y3lve,0
55,3518.713069451,,,1754298823.0496604,,,,,,1898046.0,,,,,,,130.0,,,,,,0.9455452933907509,1590994.0,6.8233,157.0,607.848,1.41e-05,6.846280991735537,,,,,,,,,,,,4s2y3lve,0
56,3546.381688455,,,1754298850.718193,,,,,0.1637105941772461,1898046.0,1590994.0,0.0079,1.374,43.713,0.9608468366296667,27.6575,130.0,,,,,,,,,,,,6.846280991735537,,,,,,,,,,,,4s2y3lve,0
57,3638.673187654,,,1754298943.009746,,,,,,1970564.0,,,,,,,135.0,,,,,,0.9527136550587454,1651897.0,5.9076,143.0,607.725,1.41e-05,7.1057851239669425,,,,,,,,,,,,4s2y3lve,0
58,3666.357126528,,,1754298970.6936483,,,,,0.14034749567508698,1970564.0,1651897.0,0.0079,1.373,43.69,0.9669454176174966,27.6725,135.0,,,,,,,,,,,,7.1057851239669425,,,,,,,,,,,,4s2y3lve,0
59,3758.778190188,,,1754299063.1146934,,,,,,2043942.0,,,,,,,140.0,,,,,,0.9672674752771855,1713238.0,4.3287,212.0,607.84,1.41e-05,7.370247933884298,,,,,,,,,,,,4s2y3lve,0
60,3786.447574147,,,1754299090.7840426,,,,,0.12456682324409485,2043942.0,1713238.0,0.0079,1.374,43.711,0.970607075252031,27.6589,140.0,,,,,,,,,,,,7.370247933884298,,,,,,,,,,,,4s2y3lve,0
61,3877.675715396,,,1754299182.0119762,,,,,,2115844.0,,,,,,,145.0,,,,,,0.9667414952069521,1773384.0,4.4353,253.0,607.734,1.41e-05,7.634710743801653,,,,,,,,,,,,4s2y3lve,0
62,3905.35189641,,,1754299209.6884022,,,,,0.11541075259447098,2115844.0,1773384.0,0.0079,1.373,43.699,0.9736008659789437,27.6667,145.0,,,,,,,,,,,,7.634710743801653,,,,,,,,,,,,4s2y3lve,0
